Date,ImpliedVol1Y,Spot,Forward1Y
30/03/2005,8.9,107.55,103.591
29/03/2005,8.9,107.57,103.6333
28/03/2005,9,107.18,103.2412
25/03/2005,9,106.39,102.4948
24/03/2005,9,106.33,102.444
23/03/2005,9.05,105.96,102.08
22/03/2005,9.05,105.62,101.7872
21/03/2005,9,105.2,101.4593
18/03/2005,9.05,104.75,101.0405
17/03/2005,9.1,104.54,100.854
16/03/2005,9.15,104.17,100.4605
15/03/2005,9.1,104.56,100.8475
14/03/2005,9.05,104.84,101.1452
11/03/2005,9.15,104,100.3465
10/03/2005,9.15,104.12,100.4837
09/03/2005,9.15,103.95,100.328
08/03/2005,8.9,104.68,101.0658
07/03/2005,8.8,105.19,101.5825
04/03/2005,8.95,104.78,101.2042
03/03/2005,8.95,105.29,101.694
02/03/2005,9.05,104.75,101.1543
01/03/2005,9.1,104.39,100.8225
28/02/2005,9.1,104.63,101.047
25/02/2005,8.975,105.23,101.6697
24/02/2005,9,105.39,101.8307
23/02/2005,9,104.84,101.3183
22/02/2005,9.1,104.04,100.5758
21/02/2005,8.8,105.57,102.0525
18/02/2005,8.75,105.65,102.132
17/02/2005,8.8,105.55,102.0895
16/02/2005,8.8,105.42,101.9225
15/02/2005,9,104.42,101.017
14/02/2005,8.8,105.09,101.6895
11/02/2005,8.75,105.72,102.3174
10/02/2005,8.8,105.85,102.4707
09/02/2005,8.85,105.63,102.2955
08/02/2005,8.9,105.85,102.4518
07/02/2005,8.9,104.84,101.492
04/02/2005,9.05,104.09,100.7755
03/02/2005,8.9,104.47,101.1178
02/02/2005,9.15,103.59,100.2602
01/02/2005,9.15,103.68,100.405
31/01/2005,9.225,103.7,100.428
28/01/2005,9.3,103.28,100.048
27/01/2005,9.25,102.71,99.468
26/01/2005,9.35,103.07,99.8132
25/01/2005,9.15,104.07,100.8255
24/01/2005,9.35,102.62,99.4337
21/01/2005,9.35,102.7,99.5212
20/01/2005,9.35,103.43,100.2038
19/01/2005,9.55,102.77,99.538
18/01/2005,9.6,102.27,99.071
17/01/2005,9.65,102.13,98.936
14/01/2005,9.65,102.05,98.8633
13/01/2005,9.35,102.38,99.2184
12/01/2005,9.35,102.45,99.239
11/01/2005,9.1,103.33,100.1196
10/01/2005,9.05,104.35,101.1225
07/01/2005,9.05,104.76,101.5435
06/01/2005,9.25,105.02,101.817
05/01/2005,9.35,104.15,100.9307
04/01/2005,9.45,104.57,101.372
03/01/2005,9.45,102.78,99.701
31/12/2004,9.55,102.63,99.5488
30/12/2004,9.5,103.08,99.9845
29/12/2004,9.35,103.86,100.727
28/12/2004,9.45,103.06,99.9822
27/12/2004,9.4,103.07,99.9873
24/12/2004,9.35,103.68,100.6095
23/12/2004,9.35,103.59,100.519
22/12/2004,9.25,104.24,101.1373
21/12/2004,9.225,104.36,101.2385
20/12/2004,9.2,104.11,100.9995
17/12/2004,9.2,104.19,101.118
16/12/2004,9.2,104.79,101.7205
15/12/2004,9.25,104.24,101.2083
14/12/2004,9.25,105.53,102.4805
13/12/2004,9.3,104.84,101.8115
10/12/2004,9.25,105.23,102.2233
09/12/2004,9.2,104.67,101.705
08/12/2004,9.6,103.98,101.0322
07/12/2004,9.85,102.97,100.0527
06/12/2004,9.8,103.18,100.287
03/12/2004,9.9,102.09,99.2188
02/12/2004,9.8,103.23,100.253
01/12/2004,9.75,102.58,99.644
30/11/2004,9.75,103.07,100.1158
29/11/2004,9.75,102.86,99.9027
26/11/2004,9.85,102.59,99.6625
25/11/2004,9.85,102.46,99.5362
24/11/2004,9.75,102.8,99.863
23/11/2004,9.6,103.32,100.3685
22/11/2004,9.6,103.15,100.2097
19/11/2004,9.65,103.1,100.1935
18/11/2004,9.4,104.18,101.2958
17/11/2004,9.45,104.04,101.1742
16/11/2004,9.15,105.35,102.4037
15/11/2004,9.3,105.28,102.383
12/11/2004,9.15,105.57,102.7
11/11/2004,8.9,106.62,103.7285
10/11/2004,8.85,107.13,104.2175
09/11/2004,9.05,105.66,102.811
08/11/2004,9.1,105.48,102.6525
05/11/2004,9.05,105.58,102.7767
04/11/2004,9,106.04,103.3688
03/11/2004,9,106.23,103.5807
02/11/2004,9.1,106.05,103.397
01/11/2004,9.15,106.47,103.8012
29/10/2004,9.3,105.81,103.205
28/10/2004,9.1,106.3,103.6963
27/10/2004,9.1,106.45,103.846
26/10/2004,9.1,106.73,104.1775
25/10/2004,9.15,106.75,104.2285
22/10/2004,9,107.26,104.726
21/10/2004,9,107.48,104.915
20/10/2004,8.9,108.24,105.695
19/10/2004,8.75,108.38,105.815
18/10/2004,8.6,109.26,106.6967
15/10/2004,8.65,109.33,106.7757
14/10/2004,8.55,109.67,107.1345
13/10/2004,8.55,109.75,107.1925
12/10/2004,8.65,109.69,107.1055
11/10/2004,8.7,109.36,106.7625
08/10/2004,8.65,109.53,106.931
07/10/2004,8.5,111.24,108.506
06/10/2004,8.35,111.35,108.6065
05/10/2004,8.4,111.15,108.45
04/10/2004,8.45,110.98,108.2925
01/10/2004,8.7,110.54,107.9
30/09/2004,8.85,110.05,107.4115
29/09/2004,8.75,110.89,108.2245
28/09/2004,8.675,111.38,108.7582
27/09/2004,8.775,111.29,108.6625
24/09/2004,8.7,110.63,108.0065
23/09/2004,8.725,110.8,108.2168
22/09/2004,8.725,110.61,108.0765
21/09/2004,8.775,109.66,107.1415
20/09/2004,8.775,109.9,107.427
17/09/2004,8.725,109.83,107.3313
16/09/2004,8.825,109.59,107.1735
15/09/2004,8.925,110.03,107.5303
14/09/2004,8.975,109.64,107.1935
13/09/2004,8.975,110.03,107.561
10/09/2004,9.025,109.67,107.1898
09/09/2004,9.025,109.68,107.1792
08/09/2004,9.125,109.35,106.8428
07/09/2004,9.225,109.35,106.775
06/09/2004,9.125,110.15,107.5775
03/09/2004,9.225,110.48,107.897
02/09/2004,9.175,109.49,107.0335
01/09/2004,9.225,109.52,107.119
31/08/2004,9.2,109.17,106.787
30/08/2004,9.25,109.88,107.4453
27/08/2004,9.225,109.69,107.249
26/08/2004,9.225,109.69,107.275
25/08/2004,9.275,110.19,107.7308
24/08/2004,9.275,109.63,107.1941
23/08/2004,9.325,109.83,107.4072
20/08/2004,9.325,109.12,106.746
19/08/2004,9.225,109.36,107.004
18/08/2004,9.275,109.33,106.949
17/08/2004,9.125,110.06,107.6738
16/08/2004,9.125,110.49,108.0645
13/08/2004,9.075,110.7,108.295
12/08/2004,8.925,110.91,108.4875
11/08/2004,8.875,110.92,108.489
10/08/2004,8.825,111.32,108.8412
09/08/2004,8.875,110.62,108.258
06/08/2004,8.975,110.48,108.1572
05/08/2004,8.975,111.82,109.293
04/08/2004,9.075,111.13,108.5878
03/08/2004,9.175,110.56,108.05
02/08/2004,9.175,110.72,108.2245
30/07/2004,9.175,111.36,108.8265
29/07/2004,9.125,111.99,109.3763
28/07/2004,9.025,111.65,109.005
27/07/2004,9.075,110.94,108.3015
26/07/2004,9.125,109.96,107.3975
23/07/2004,9.075,110.19,107.673
22/07/2004,9.125,109.79,107.267
21/07/2004,9.075,109.8,107.2588
20/07/2004,9.125,108.68,106.208
19/07/2004,9.225,108.27,105.897
16/07/2004,9.125,108.71,106.324
15/07/2004,9.125,109.8,107.328
14/07/2004,9.125,109.17,106.7213
13/07/2004,9.125,108.67,106.2625
12/07/2004,9.125,108.27,105.9102
09/07/2004,9.325,108.2,105.844
08/07/2004,9.125,109.01,106.6355
07/07/2004,9.325,108.63,106.2525
06/07/2004,9.225,109.5,107.075
05/07/2004,9.275,109.08,106.7025
02/07/2004,9.425,108.32,105.966
01/07/2004,9.525,108.41,105.9645
30/06/2004,9.625,108.77,106.2673
29/06/2004,9.775,108.23,105.685
28/06/2004,9.925,107.95,105.3818
25/06/2004,10.025,107.57,105.1028
24/06/2004,10.125,107.14,104.701
23/06/2004,9.95,108.5,105.997
22/06/2004,9.925,109.28,106.7513
21/06/2004,10.025,108.93,106.4425
18/06/2004,10.075,108.86,106.367
17/06/2004,10.025,109.65,107.1472
16/06/2004,10.025,110.08,107.5325
15/06/2004,10.075,109.52,106.995
14/06/2004,9.925,111.04,108.372
11/06/2004,9.975,110.06,107.465
10/06/2004,10.025,109.34,106.835
09/06/2004,9.975,110.44,107.9335
08/06/2004,9.925,109.65,107.2353
07/06/2004,9.975,109.56,107.1702
04/06/2004,9.95,111.19,108.7525
03/06/2004,10.025,110.82,108.441
02/06/2004,9.975,109.9,107.5225
01/06/2004,9.975,110.63,108.2962
31/05/2004,10.175,109.52,107.266
28/05/2004,10.125,110.21,107.949
27/05/2004,9.975,110.86,108.6585
26/05/2004,9.925,111.93,109.6575
25/05/2004,9.875,111.72,109.402
24/05/2004,9.875,112.93,110.5965
21/05/2004,9.975,112.36,110.031
20/05/2004,9.875,112.76,110.48
19/05/2004,9.825,113.12,110.7895
18/05/2004,9.625,114.29,111.9965
17/05/2004,9.575,114.34,112.0945
14/05/2004,9.625,114.25,111.9705
13/05/2004,9.625,114.52,112.1695
12/05/2004,9.525,113,110.7255
11/05/2004,9.525,113.16,110.89
10/05/2004,9.625,113.68,111.3997
07/05/2004,9.375,112.21,109.9475
06/05/2004,9.425,109.76,107.7533
05/05/2004,9.525,108.7,106.7558
04/05/2004,9.375,109.36,107.4115
03/05/2004,9.425,110.34,108.377
30/04/2004,9.375,110.52,108.5475
29/04/2004,9.425,109.89,107.937
28/04/2004,9.425,110.1,108.157
27/04/2004,9.425,109.42,107.59
26/04/2004,9.425,108.61,106.75
23/04/2004,9.325,108.97,107.1025
22/04/2004,9.375,109.41,107.6212
21/04/2004,9.275,109.39,107.571
20/04/2004,9.375,108.78,106.9845
19/04/2004,9.35,108.44,106.7373
16/04/2004,9.325,107.82,106.1765
15/04/2004,9.35,108.27,106.5615
14/04/2004,9.4,108.65,106.9205
13/04/2004,9.5,106.59,104.9785
12/04/2004,9.6,105.39,103.8525
09/04/2004,9.5,106.45,104.91
08/04/2004,9.5,106.29,104.76
07/04/2004,9.55,105.23,103.7175
06/04/2004,9.4,105.75,104.2365
05/04/2004,9.5,104.93,103.3972
02/04/2004,9.5,104.51,102.97
01/04/2004,9.6,103.68,102.315
31/03/2004,9.85,104.23,102.8815
30/03/2004,9.55,105.77,104.3863
29/03/2004,9.65,105.54,104.18
26/03/2004,9.5,106.01,104.663
25/03/2004,9.3,106.18,104.856
24/03/2004,9.15,106.23,104.8925
23/03/2004,8.95,106.77,105.4413
22/03/2004,8.9,106.88,105.552
19/03/2004,8.95,106.67,105.329
18/03/2004,9.2,106.83,105.4775
17/03/2004,8.9,108.28,106.9155
16/03/2004,8.9,108.77,107.4115
15/03/2004,8.55,110.31,108.9085
12/03/2004,8.5,110.79,109.379
11/03/2004,8.45,110.78,109.413
10/03/2004,8.45,110.91,109.504
09/03/2004,8.5,111.32,109.922
08/03/2004,8.55,111.19,109.83
05/03/2004,8.6,112.04,110.6295
04/03/2004,8.65,111.12,109.6155
03/03/2004,8.4,110.05,108.545
02/03/2004,8.45,110.1,108.585
01/03/2004,8.45,108.99,107.5385
27/02/2004,8.35,109.11,107.6735
26/02/2004,8.3,109.57,108.1215
25/02/2004,8.3,108.99,107.5435
24/02/2004,8.4,108.18,106.7373
23/02/2004,8.35,108.38,106.93
20/02/2004,8.45,109.04,107.5745
19/02/2004,8.4,107.02,105.6035
18/02/2004,8.5,106.76,105.3415
17/02/2004,8.7,105.67,104.27
16/02/2004,8.75,105.47,104.065
13/02/2004,8.85,105.46,104.0825
12/02/2004,8.85,105.37,103.9645
11/02/2004,8.85,105.47,104.0703
10/02/2004,8.85,105.62,104.1345
09/02/2004,8.9,105.59,104.1335
06/02/2004,9.25,105.49,104.0315
05/02/2004,9.35,105.84,104.3175
04/02/2004,9.5,105.43,103.9625
03/02/2004,9.55,105.5,104.0328
02/02/2004,9.55,105.61,104.1315
30/01/2004,9.425,105.71,104.2225
29/01/2004,9.4,105.95,104.436
28/01/2004,9.4,106.23,104.711
27/01/2004,9.5,105.55,104.1475
26/01/2004,9.3,106.39,104.948
23/01/2004,9.2,106.75,105.3285
22/01/2004,9.3,106.04,104.6582
21/01/2004,9.1,106.9,105.4805
20/01/2004,9.05,107.06,105.6285
19/01/2004,9.225,107.25,105.8255
16/01/2004,9.3,106.63,105.2185
15/01/2004,9.3,106.35,104.954
14/01/2004,9.3,106.17,104.778
13/01/2004,9.1,106.22,104.852
12/01/2004,9.15,106.64,105.247
09/01/2004,9.15,106.8,105.415
08/01/2004,9.4,106.2,104.7
07/01/2004,9.45,106.17,104.675
06/01/2004,9.45,106.18,104.679
05/01/2004,9.5,106.2,104.6525
02/01/2004,9.35,107.06,105.496
01/01/2004,9.4,107.45,105.946
31/12/2003,9.35,107.22,105.718
30/12/2003,9.4,106.98,105.481
29/12/2003,9.35,107.03,105.525
26/12/2003,9.2,107.46,105.9525
25/12/2003,9.2,107.26,105.76
24/12/2003,9.2,107.36,105.8225
23/12/2003,9.25,107.43,105.887
22/12/2003,9.3,107.57,106.0115
19/12/2003,9.25,107.82,106.303
18/12/2003,9.25,107.63,106.133
17/12/2003,9.3,107.41,105.93
16/12/2003,9.25,107.51,106.018
15/12/2003,9.35,107.55,106.062
12/12/2003,9.4,107.78,106.278
11/12/2003,9.3,108.03,106.556
10/12/2003,9.35,108.45,106.893
09/12/2003,9.75,107.27,105.694
08/12/2003,9.6,107.41,105.868
05/12/2003,9.375,107.69,106.155
04/12/2003,9.4,108.21,106.565
03/12/2003,9.35,108.29,106.61
02/12/2003,9.15,108.58,106.897
01/12/2003,9.3,109.41,107.7175
28/11/2003,9.3,109.63,107.98
27/11/2003,9.35,109.09,107.465
26/11/2003,9.35,109.09,107.478
25/11/2003,9.2,109.4,107.848
24/11/2003,9.3,109.35,107.789
21/11/2003,9.3,108.77,107.263
20/11/2003,9.3,109.03,107.514
19/11/2003,9.4,109.32,107.752
18/11/2003,9.55,107.95,106.471
17/11/2003,9.55,108.92,107.426
14/11/2003,9.65,108.35,106.854
13/11/2003,9.9,108.11,106.582
12/11/2003,9.6,108.87,107.2275
11/11/2003,9.7,108.71,107.062
10/11/2003,9.85,108.84,107.1885
07/11/2003,9.5,109.39,107.756
06/11/2003,9.4,110.24,108.622
05/11/2003,9.45,109.89,108.301
04/11/2003,9.55,109.56,108.014
03/11/2003,9.4,110.96,109.382
31/10/2003,9.7,109.94,108.405
30/10/2003,10.1,108.74,107.21
29/10/2003,10.3,108.32,106.83
28/10/2003,10.4,108.28,106.831
27/10/2003,10.2,108.53,106.9875
24/10/2003,9.95,109.25,107.739
23/10/2003,10,109.51,107.955
22/10/2003,10.1,108.99,107.452
21/10/2003,9.85,109.49,107.895
20/10/2003,10.05,110.38,108.78
17/10/2003,10.2,109.38,107.821
16/10/2003,10.3,109.97,108.355
15/10/2003,10.5,109.54,108.044
14/10/2003,10.65,108.87,107.423
13/10/2003,11,108.93,107.51
10/10/2003,10.75,108.66,107.262
09/10/2003,10.65,109.08,107.67
08/10/2003,10.575,109.61,108.2103
07/10/2003,10.375,109.93,108.5175
06/10/2003,9.85,110.99,109.578
03/10/2003,10.1,110.93,109.508
02/10/2003,9.95,110.71,109.392
01/10/2003,10,110.67,109.376
30/09/2003,10,111.5,110.198
29/09/2003,9.95,110.78,109.421
26/09/2003,9.85,111.73,110.374
25/09/2003,10.075,112.23,110.839
24/09/2003,10.2,111.73,110.344
23/09/2003,10.1,112.29,110.873
22/09/2003,10.1,112.21,110.779
19/09/2003,9.5,113.99,112.549
18/09/2003,9.3,115.25,113.798
17/09/2003,9.3,116.03,114.581
16/09/2003,9.25,116.19,114.74
15/09/2003,8.9,117.48,116.0175
12/09/2003,8.825,117.29,115.822
11/09/2003,8.775,117.11,115.618
10/09/2003,8.8,117.09,115.635
09/09/2003,8.8,116.86,115.386
08/09/2003,8.85,116.84,115.33
05/09/2003,8.75,116.83,115.364
04/09/2003,8.875,116.73,115.145
03/09/2003,8.975,115.9,114.273
02/09/2003,8.95,116.58,114.918
01/09/2003,8.775,116.56,114.958
29/08/2003,8.825,116.92,115.312
28/08/2003,8.65,117.32,115.729
27/08/2003,8.675,117.41,115.752
26/08/2003,8.7,117.36,115.755
25/08/2003,8.725,117.32,115.6675
22/08/2003,8.675,117.55,115.943
21/08/2003,8.75,117.81,116.1643
20/08/2003,8.575,118.1,116.53
19/08/2003,8.5,118.37,116.813
18/08/2003,8.4,119.45,117.8333
15/08/2003,8.5,119.2,117.5875
14/08/2003,8.5,119.15,117.52
13/08/2003,8.55,119.15,117.524
12/08/2003,8.525,118.74,117.17
11/08/2003,8.625,118.6,116.9825
08/08/2003,8.6,119.08,117.511
07/08/2003,8.65,118.96,117.38
06/08/2003,8.6,120.28,118.622
05/08/2003,8.6,119.85,118.172
04/08/2003,8.625,120.33,118.679
01/08/2003,8.725,120.12,118.41
31/07/2003,8.65,120.55,118.895
30/07/2003,8.6,120.27,118.758
29/07/2003,8.6,119.94,118.3775
28/07/2003,8.6,119.43,117.952
25/07/2003,8.65,118.77,117.341
24/07/2003,8.7,118.91,117.484
23/07/2003,8.65,118.78,117.3575
22/07/2003,8.65,119.16,117.707
21/07/2003,8.75,118.47,117
18/07/2003,8.7,118.52,117.115
17/07/2003,8.65,118.81,117.397
16/07/2003,8.65,118.1,116.6845
15/07/2003,8.7,117.95,116.537
14/07/2003,8.65,117.74,116.3875
11/07/2003,8.625,117.92,116.573
10/07/2003,8.625,117.69,116.3275
09/07/2003,8.55,117.8,116.41
08/07/2003,8.55,118.14,116.7425
07/07/2003,8.625,118.18,116.805
04/07/2003,8.5,118.14,116.786
03/07/2003,8.5,118.18,116.832
02/07/2003,8.475,118.13,116.78
01/07/2003,8.35,119.43,118.082
30/06/2003,8.3,119.8,118.4305
27/06/2003,8.3,119.61,118.19
26/06/2003,8.1,119.37,117.966
25/06/2003,8.25,118.04,116.6975
24/06/2003,8.175,117.86,116.695
23/06/2003,8.175,117.77,116.6
20/06/2003,8.2,118.35,117.147
19/06/2003,8.25,118.38,117.224
18/06/2003,8.225,117.84,116.605
17/06/2003,8.3,118.14,116.9075
16/06/2003,8.375,117.64,116.488
13/06/2003,8.425,117.42,116.285
12/06/2003,8.4,117.69,116.53
11/06/2003,8.575,117.79,116.58
10/06/2003,8.65,117.79,116.5725
09/06/2003,8.65,118.18,116.91
06/06/2003,8.7,118.66,117.345
05/06/2003,8.75,117.65,116.314
04/06/2003,8.675,118.91,117.585
03/06/2003,8.775,119.22,117.87
02/06/2003,8.75,118.59,117.17
30/05/2003,8.75,119.3,117.875
29/05/2003,8.725,118.02,116.64
28/05/2003,8.8,118.58,117.18
27/05/2003,8.975,117.27,115.9075
26/05/2003,8.9,116.88,115.5075
23/05/2003,8.85,116.91,115.54
22/05/2003,8.925,117.22,115.8375
21/05/2003,8.95,117.61,116.22
20/05/2003,9.125,116.65,115.3375
19/05/2003,9.15,117.15,115.7875
16/05/2003,9.275,116.08,114.71
15/05/2003,9.275,116.54,115.085
14/05/2003,9.275,116.27,114.85
13/05/2003,9.1,116.78,115.32
12/05/2003,9,117.02,115.58
09/05/2003,9,117.4,115.9425
08/05/2003,9.05,117.1,115.65
07/05/2003,9.2,116.44,115.03
06/05/2003,8.875,117.57,116.165
05/05/2003,8.8,118.55,117.045
02/05/2003,8.825,119.07,117.55
01/05/2003,8.95,118.6,117.135
30/04/2003,8.975,118.88,117.3675
29/04/2003,8.9,119.77,118.165
28/04/2003,8.9,120.46,118.87
25/04/2003,8.925,120.21,118.685
24/04/2003,8.95,120.01,118.445
23/04/2003,8.95,120.37,118.705
22/04/2003,8.95,119.95,118.295
21/04/2003,8.95,120.51,118.825
18/04/2003,8.9,119.77,118.125
17/04/2003,8.95,119.65,117.9925
16/04/2003,8.95,119.6,117.9675
15/04/2003,8.925,120.32,118.6475
14/04/2003,8.925,120.33,118.6525
11/04/2003,8.95,120.55,118.945
10/04/2003,9.025,119.67,118.14
09/04/2003,8.925,120.09,118.59
08/04/2003,9.1,119.88,118.3525
07/04/2003,9.2,119.73,118.1625
04/04/2003,9.2,120,118.515
03/04/2003,9.3,119.37,117.9
02/04/2003,9.3,118.96,117.4575
01/04/2003,9.35,117.92,116.4775
31/03/2003,9.4,118.09,116.6475
28/03/2003,9.3,119.89,118.4
27/03/2003,9.35,119.97,118.4325
26/03/2003,9.325,119.94,118.36
25/03/2003,9.375,120.07,118.47
24/03/2003,9.375,120.74,119.1175
21/03/2003,9.4,121.69,119.98
20/03/2003,9.45,120.32,118.705
19/03/2003,9.475,120.44,118.805
18/03/2003,9.425,118.87,117.275
17/03/2003,9.4,118.51,116.925
14/03/2003,9.275,118.32,116.795
13/03/2003,9.4,118.55,116.965
12/03/2003,9.5,117.38,115.968
11/03/2003,9.5,117.14,115.7875
10/03/2003,9.55,116.84,115.531
07/03/2003,9.5,117.11,115.736
06/03/2003,9.45,117.4,115.939
05/03/2003,9.525,117.28,115.81
04/03/2003,9.45,117.65,116.13
03/03/2003,9.5,117.63,116.095
28/02/2003,9.45,118.1,116.55
27/02/2003,9.525,117.75,116.188
26/02/2003,9.5,117.17,115.605
25/02/2003,9.6,117.35,115.781
24/02/2003,9.575,117.84,116.25
21/02/2003,9.475,118.7,117.065
20/02/2003,9.35,118.34,116.74
19/02/2003,9.4,118.73,117.12
18/02/2003,9.5,119.1,117.4375
17/02/2003,9.4,120.34,118.676
14/02/2003,9.6,120.47,118.847
13/02/2003,9.425,120.56,118.94
12/02/2003,9.375,121.45,119.815
11/02/2003,9.25,121.08,119.435
10/02/2003,9.15,121.31,119.635
07/02/2003,9.225,120.27,118.647
06/02/2003,9.225,119.8,118.143
05/02/2003,9.3,120.06,118.3775
04/02/2003,9.325,119.66,118
03/02/2003,9.375,120.29,118.58
31/01/2003,9.35,119.87,118.192
30/01/2003,9.425,118.96,117.31
29/01/2003,9.5,118.36,116.684
28/01/2003,9.55,118.77,117.11
27/01/2003,9.65,118.56,116.907
24/01/2003,9.6,117.82,116.205
23/01/2003,9.575,118.12,116.4625
22/01/2003,9.575,118.28,116.6425
21/01/2003,9.525,118.16,116.495
20/01/2003,9.55,118.03,116.355
17/01/2003,9.6,117.83,116.171
16/01/2003,9.575,117.81,116.1188
15/01/2003,9.6,118.1,116.4175
14/01/2003,9.7,118.15,116.435
13/01/2003,9.55,118.99,117.255
10/01/2003,9.5,119.32,117.581
09/01/2003,9.5,119.37,117.58
08/01/2003,9.5,119.14,117.4337
07/01/2003,9.575,120.48,118.705
06/01/2003,9.6,119.21,117.415
03/01/2003,9.55,119.63,117.856
02/01/2003,9.6,120.08,118.284
01/01/2003,,118.79,117.13
31/12/2002,9.65,118.79,117.128
30/12/2002,9.65,118.52,116.84
27/12/2002,9.525,119.88,118.216
26/12/2002,9.55,119.96,118.235
25/12/2002,9.55,120.29,118.494
24/12/2002,9.5,120.29,118.508
23/12/2002,9.55,120.46,118.66
20/12/2002,9.525,120.39,118.619
19/12/2002,9.5,120.6,118.84
18/12/2002,9.45,121.02,119.22
17/12/2002,9.5,121.29,119.41
16/12/2002,9.5,121.38,119.46
13/12/2002,9.55,120.5,118.643
12/12/2002,9.5,122.7,120.825
11/12/2002,9.425,123.64,121.73
10/12/2002,9.45,123.77,121.8025
09/12/2002,9.5,123.36,121.44
06/12/2002,9.575,123.51,121.585
05/12/2002,9.45,124.92,122.917
04/12/2002,9.4,124.56,122.555
03/12/2002,9.325,124.35,122.285
02/12/2002,9.325,124.45,122.405
29/11/2002,9.2,122.55,120.535
28/11/2002,9.2,122.29,120.26
27/11/2002,9.225,122.32,120.255
26/11/2002,9.2,121.6,119.675
25/11/2002,9.2,122.14,120.125
22/11/2002,9.175,122.81,120.785
21/11/2002,9.325,122.62,120.61
20/11/2002,9.325,122.73,120.75
19/11/2002,9.35,122.29,120.365
18/11/2002,9.3,121.07,119.185
15/11/2002,9.35,120.49,118.585
14/11/2002,9.4,120.43,118.54
13/11/2002,9.5,120.08,118.275
12/11/2002,9.6,119.6,117.8125
11/11/2002,9.825,119.67,117.93
08/11/2002,9.625,119.84,118.044
07/11/2002,9.525,121.15,119.343
06/11/2002,9.5,121.72,119.93
05/11/2002,9.6,121.87,119.975
04/11/2002,9.55,122.19,120.31
01/11/2002,9.6,122.17,120.293
31/10/2002,9.575,122.48,120.61
30/10/2002,9.675,122.93,121.035
29/10/2002,9.65,123.07,121.15
28/10/2002,9.65,123.53,121.48
25/10/2002,9.7,124.33,122.148
24/10/2002,9.75,124.44,122.17
23/10/2002,9.775,124.6,122.24
22/10/2002,9.8,125.15,122.73
21/10/2002,9.7,124.91,122.479
18/10/2002,9.8,125.51,123.149
17/10/2002,9.8,125.12,122.77
16/10/2002,9.65,124.51,122.215
15/10/2002,9.75,124.68,122.315
14/10/2002,9.725,124.33,122.171
11/10/2002,9.725,124.05,121.843
10/10/2002,9.6,123.64,121.546
09/10/2002,9.75,123.28,121.25
08/10/2002,9.775,124.3,122.175
07/10/2002,9.625,124.35,122.31
04/10/2002,9.5,123.29,121.227
03/10/2002,9.5,122.61,120.63
02/10/2002,9.6,122.88,120.9125
01/10/2002,9.5,122.63,120.62
30/09/2002,9.5,121.81,119.91
27/09/2002,9.45,122.52,120.492
26/09/2002,9.4,122.06,119.955
25/09/2002,9.7,122.87,120.7075
24/09/2002,9.75,123.31,121.1775
23/09/2002,9.75,123.91,121.748
20/09/2002,9.8,123.4,121.225
19/09/2002,9.625,121.32,119.185
18/09/2002,9.55,121.51,119.27
17/09/2002,9.4,122.04,119.8
16/09/2002,9.425,122.25,119.995
13/09/2002,9.35,121.7,119.456
12/09/2002,9.35,120.14,117.89
11/09/2002,9.4,120.31,118
10/09/2002,9.55,119.84,117.57
09/09/2002,9.35,118.91,116.6842
06/09/2002,9.45,118.54,116.392
05/09/2002,9.475,118.31,116.319
04/09/2002,9.4,118.02,115.962
03/09/2002,9.6,116.95,114.92
02/09/2002,9.25,118.13,115.956
30/08/2002,9.325,118.46,116.248
29/08/2002,9.45,118.28,116.091
28/08/2002,9.25,118.88,116.655
27/08/2002,9.3,118.22,115.955
26/08/2002,9.175,119.74,117.52
23/08/2002,9.15,119.65,117.42
22/08/2002,9.225,119.88,117.6
21/08/2002,9.275,118.51,116.35
20/08/2002,9.2,118.8,116.6425
19/08/2002,9.225,118.68,116.464
16/08/2002,9.225,117.65,115.4225
15/08/2002,9.3,117.39,115.265
14/08/2002,9.5,117.39,115.3225
13/08/2002,9.175,118.37,116.4025
12/08/2002,9.25,118.98,116.895
09/08/2002,9,120.16,118.08
08/08/2002,8.9,120.99,118.87
07/08/2002,9.1,120.17,118.18
06/08/2002,9.075,120.77,118.627
05/08/2002,9.15,119.69,117.66
02/08/2002,9.25,118.85,116.8
01/08/2002,9.15,119.21,117.015
31/07/2002,9.1,119.85,117.59
30/07/2002,9.1,120.23,117.795
29/07/2002,9.175,119.63,117.24
26/07/2002,9.35,118.8,116.59
25/07/2002,9.375,116.47,114.2925
24/07/2002,9.5,116.64,114.36
23/07/2002,9.275,117.54,115.31
22/07/2002,9.6,116.21,113.94
19/07/2002,9.65,115.88,113.55
18/07/2002,9.55,116.5,114.14
17/07/2002,9.9,116.33,113.9415
16/07/2002,9.95,115.81,113.405
15/07/2002,10.025,116.35,114.0325
12/07/2002,9.925,116.88,114.535
11/07/2002,10.075,117.12,114.7025
10/07/2002,9.75,117.66,115.26
09/07/2002,9.7,118.1,115.595
08/07/2002,9.4,118.43,115.855
05/07/2002,9.05,120.43,117.765
04/07/2002,9.2,120.08,117.4925
03/07/2002,9.2,119.78,117.23
02/07/2002,9.275,119.85,117.28
01/07/2002,9.3,119.73,117.16
28/06/2002,9.375,119.47,116.86
27/06/2002,9.45,119.64,117.045
26/06/2002,9.85,120.05,117.455
25/06/2002,9.1,121.33,118.6325
24/06/2002,9.3,121.71,118.99
